500
47,1,23,41,19,66,59,64,6,6,78,64,41,6,91,64,97,34,41,57,91,2,13,16,39,13,94,73,15,58,96,64,40,4,79,16,75,100,16,100,4,36,31,69,10,71,41,83,89,60,97,24,55,8,54,78,29,21,35,55,39,59,32,27,28,13,60,36,38,73,61,83,31,10,10,40,34,32,68,35,53,48,27,73,24,80,99,85,24,1,29,0,55,81,44,65,44,4,57,81,37,23,16,29,54,52,78,54,91,86,9,88,70,21,29,82,21,10,34,80,60,12,87,13,13,73,41,7,56,46,59,21,3,27,54,48,71,52,40,100,76,29,26,61,11,59,63,11,40,89,58,47,59,9,64,59,65,50,57,67,48,1,98,65,34,40,14,16,96,16,64,74,97,75,73,17,86,75,36,96,21,66,60,96,21,3,63,25,29,67,69,38,68,72,40,87,62,51,96,47,95,56,67,60,70,53,15,13,93,88,55,16,93,19,62,5,52,23,88,12,22,64,42,18,97,59,89,28,69,80,39,23,52,33,42,41,39,16,16,5,62,48,13,4,59,5,61,77,96,16,39,79,91,38,57,72,34,37,72,1,92,40,2,31,53,98,48,53,44,92,49,54,25,62,12,23,16,56,42,75,28,49,47,92,98,90,21,13,46,63,36,4,29,35,67,55,71,42,10,49,21,58,48,68,71,94,7,46,42,100,19,49,29,10,27,64,56,20,70,2,53,72,44,10,50,81,63,5,53,40,64,3,100,56,15,82,72,48,80,25,58,84,94,46,62,13,25,25,43,96,16,88,84,27,63,2,73,76,55,96,48,80,51,57,35,11,87,54,96,8,9,99,89,50,55,6,85,79,68,16,76,93,98,88,51,69,74,25,35,52,93,49,72,1,91,88,99,36,1,36,38,17,8,37,11,31,30,13,13,34,78,26,11,54,60,23,34,79,80,50,30,73,63,99,29,55,94,42,66,63,42,49,69,6,27,28,32,92,6,33,14,73,63,66,54,55,80,73,10,21,11,65,29,17,31,55,16,10,53,29,32,6,56,78,67,49,10,26,93,59,91,47,100,14,35,57,51,93,43,38,18,64,63,50,63,32,82,91,66,37,60,37,70,44,78,81,46,100,1,81
71,23,45,80,45,63,66,15,91,29,29,8,21,10,37,81,1,79,62,58,61,55,95,65,60,43,63,24,28,43,54,65,21,65,87,45,83,16,57,45,26,59,88,66,7,46,82,2,85,71,74,48,54,58,3,35,68,22,42,21,58,82,73,19,24,9,56,10,84,82,4,81,59,13,43,43,25,46,45,34,58,4,78,33,80,75,17,55,34,36,32,55,0,34,43,18,19,44,78,90,93,9,64,11,71,98,75,56,71,91,45,36,26,66,18,22,14,41,34,52,9,92,12,97,31,44,20,85,79,83,17,38,24,37,22,12,4,98,62,93,56,5,99,77,31,10,73,97,43,20,71,87,41,55,94,95,88,25,92,86,22,40,19,86,90,44,97,86,3,58,59,21,40,3,98,68,70,57,35,49,95,55,45,68,11,50,23,4,34,18,76,67,53,63,57,84,42,7,28,56,42,70,97,43,28,87,9,39,88,28,87,38,65,57,35,68,15,71,17,29,89,75,80,45,5,56,63,41,38,21,28,64,46,25,32,10,49,62,83,53,99,24,81,78,19,37,28,36,99,86,71,77,31,45,36,99,90,67,47,78,87,24,78,99,83,51,81,46,76,77,70,23,49,63,64,65,35,54,3,39,94,36,11,54,80,7,35,64,93,17,17,48,68,64,36,99,75,43,37,89,7,13,78,53,4,84,31,17,4,4,52,50,81,18,71,92,13,40,99,7,26,3,93,57,59,18,36,68,86,7,50,80,2,79,25,53,100,57,21,100,86,36,62,94,91,22,71,77,33,33,78,4,18,4,73,83,61,12,84,18,4,90,63,61,86,89,10,25,31,15,78,36,30,92,61,45,62,57,9,52,17,90,85,75,53,52,63,13,93,20,89,73,71,38,55,23,78,98,22,93,41,21,10,82,70,79,29,88,41,38,50,92,84,79,53,87,30,30,85,18,42,50,13,10,49,77,54,13,30,22,69,65,60,95,80,58,15,60,73,57,95,60,74,28,4,7,48,9,98,60,86,69,48,51,72,5,96,69,4,54,24,91,28,78,95,70,7,58,82,36,46,86,96,25,11,38,75,39,17,21,11,19,11,82,23,93,40,27,21,27,44,91,66,24,94,81,1,5,4,79
90,68,55,64,63,41,71,47,76,11,50,1,21,46,75,85,41,80,7,86,25,88,8,9,65,60,33,67,73,80,8,60,97,10,12,91,9,49,17,79,49,19,3,44,47,100,100,32,40,13,91,98,79,10,1,17,100,38,78,29,100,76,3,16,18,33,99,39,51,38,4,39,95,79,75,53,12,61,96,49,98,95,86,42,98,19,7,12,4,55,35,81,34,0,68,36,70,20,96,52,66,54,36,86,72,14,47,91,27,57,72,10,97,86,72,38,19,32,71,27,40,47,91,84,72,42,83,88,78,54,54,19,6,72,5,1,10,57,59,13,2,37,24,30,23,23,28,50,97,96,87,42,17,15,63,76,32,95,66,96,100,75,72,61,12,23,83,100,94,61,93,30,21,99,28,82,32,86,44,24,35,88,28,96,46,36,39,22,72,4,3,33,83,70,89,74,4,13,56,36,43,94,90,67,59,87,88,32,63,57,10,95,51,56,1,2,48,46,87,5,37,82,87,29,96,13,77,56,80,36,19,11,65,11,77,46,14,81,75,64,48,64,51,37,18,20,95,89,65,51,27,69,65,19,55,19,33,6,69,34,38,69,35,33,34,47,30,95,11,8,33,53,56,37,80,81,80,23,35,27,43,50,93,56,74,72,35,23,25,52,24,86,5,16,53,18,9,77,77,20,7,18,47,76,71,9,85,99,84,28,64,90,6,89,92,10,31,70,44,99,47,92,30,93,16,63,82,62,35,63,20,36,82,98,98,95,61,62,83,86,35,69,93,97,10,12,77,54,88,7,26,89,48,22,26,77,57,70,29,22,57,69,71,27,53,36,31,70,53,88,33,19,24,3,84,55,54,18,93,69,99,43,25,32,59,53,5,30,21,54,9,6,79,55,36,46,99,6,89,15,2,77,55,76,69,54,74,73,14,71,92,14,11,41,88,21,45,36,50,62,93,14,22,98,26,47,65,4,50,31,100,31,54,72,94,74,91,27,83,12,7,75,27,37,19,92,43,9,4,77,1,32,46,77,9,25,42,93,92,12,43,8,63,96,61,82,40,98,3,95,47,76,17,88,100,78,47,13,72,23,54,59,61,99,53,81,91,21,72,28,67,70,62,75,84,89,12,83,78,47
100,41,78,62,69,78,40,34,56,14,34,11,43,82,17,76,59,97,27,23,4,43,5,13,90,6,26,12,27,11,50,30,48,31,9,29,4,56,7,19,12,24,52,98,2,17,44,39,64,17,45,53,90,56,32,60,32,39,74,5,100,26,17,44,37,6,18,40,86,97,92,61,32,96,16,19,43,66,56,3,29,40,100,54,87,76,21,66,73,66,75,44,43,68,0,74,21,1,58,55,87,88,53,18,25,2,45,20,49,53,99,77,22,22,14,86,26,43,33,70,3,100,70,74,99,77,27,33,43,37,62,38,99,18,82,52,86,33,96,86,99,40,24,97,18,100,29,70,36,71,54,3,70,69,91,72,13,41,5,26,37,45,99,69,73,36,25,4,96,96,58,20,68,2,2,52,99,52,51,84,46,94,36,45,14,39,58,8,42,29,19,44,34,93,57,89,47,24,50,43,68,95,39,37,87,51,20,41,81,89,89,41,54,26,42,55,39,100,22,77,38,94,21,61,15,31,21,23,36,74,46,21,80,37,64,8,27,82,70,49,94,16,39,87,74,14,93,78,46,94,36,4,67,99,56,63,67,4,63,89,32,19,65,90,76,81,70,68,46,30,36,65,38,45,59,49,60,57,60,4,47,66,7,42,5,33,63,28,97,13,78,20,19,26,4,88,100,23,17,66,65,67,57,45,43,32,88,90,72,6,88,59,54,55,60,46,93,92,84,45,15,11,19,78,7,98,65,100,59,100,1,55,50,76,79,60,19,62,41,40,33,29,80,2,18,25,25,75,34,98,91,82,36,61,77,43,31,48,56,45,6,39,61,18,40,26,65,72,17,67,5,31,96,5,6,68,51,58,76,54,32,37,76,87,49,14,15,1,35,26,2,27,12,73,16,76,16,16,98,8,83,60,14,51,4,6,73,11,83,40,24,82,76,15,81,64,23,66,83,40,97,36,80,79,83,33,96,60,50,49,64,62,32,4,21,53,44,90,70,35,85,37,87,53,72,76,70,14,39,31,6,25,58,53,86,91,44,51,28,76,17,12,28,81,41,49,59,11,19,81,92,3,70,42,18,6,87,53,19,33,86,59,24,26,58,30,83,3,82,44,100,94,64,75,62,58,99,1,97,18
87,65,90,43,38,15,22,40,61,13,33,77,99,95,70,58,15,17,52,27,65,40,72,45,45,98,49,59,36,98,26,80,7,52,86,22,40,20,10,87,70,61,11,13,30,48,44,95,14,77,4,58,95,18,75,19,38,51,12,13,4,38,1,86,32,57,44,27,72,17,62,22,9,8,90,10,91,32,19,17,60,46,48,40,73,4,92,77,8,48,9,65,18,36,74,0,35,96,54,32,8,55,97,39,14,32,70,48,50,21,77,10,29,35,28,92,7,60,69,95,70,5,86,39,16,11,11,16,85,7,7,42,85,94,55,6,26,16,75,55,78,48,60,91,20,8,41,73,89,60,39,63,94,57,77,18,53,58,3,49,93,5,18,22,64,98,80,70,45,67,58,23,44,39,31,84,77,55,48,66,40,63,27,15,74,31,75,2,29,93,17,95,91,22,43,72,69,35,20,83,18,29,7,5,31,21,99,35,3,61,59,8,62,44,50,69,93,49,27,40,74,48,20,63,71,52,17,56,92,63,18,98,23,38,30,37,57,28,15,26,1,83,92,46,79,73,28,24,65,56,64,92,66,96,67,7,61,32,63,53,43,93,2,35,95,44,81,3,53,34,58,59,60,93,84,94,21,76,99,24,8,86,54,32,12,72,20,25,59,69,38,79,47,22,59,59,70,55,22,34,91,21,20,28,29,3,50,12,98,60,96,37,51,49,55,76,78,25,42,86,58,24,83,26,2,94,51,90,42,32,67,22,66,8,76,60,10,22,11,37,92,22,98,41,62,42,21,42,64,72,41,95,7,71,27,78,71,88,18,64,73,23,26,46,99,39,3,16,74,67,50,99,100,98,55,46,92,27,36,82,94,1,80,46,8,35,24,28,36,84,45,4,42,46,18,4,17,15,61,32,69,85,53,83,10,72,2,21,31,39,99,54,70,29,57,76,47,71,100,29,43,64,2,60,79,57,28,19,58,17,50,43,33,89,29,35,57,79,50,8,34,7,98,47,98,49,49,93,44,16,97,72,99,38,35,73,64,29,59,61,46,51,32,73,11,4,71,3,75,87,74,80,100,89,28,23,60,19,89,92,64,76,84,55,87,37,21,49,90,82,99,74,33,80,2,13,76,56,56,61
95,84,72,16,12,75,67,70,23,94,28,60,11,90,79,19,9,18,13,38,96,71,8,22,83,89,22,7,55,14,96,93,13,74,17,8,5,31,96,3,72,29,23,71,80,92,34,89,23,10,68,1,2,74,26,62,92,2,74,61,89,26,17,86,56,76,9,42,1,71,48,78,79,91,93,44,62,51,100,100,75,31,93,76,24,12,65,19,93,40,40,44,19,70,21,35,0,90,52,85,51,16,34,58,1,43,74,33,50,28,34,51,72,52,57,72,89,100,70,2,34,70,69,86,5,39,92,13,6,61,92,11,24,88,66,26,42,47,38,31,34,66,22,51,37,71,80,16,64,97,21,39,70,11,27,35,84,72,35,43,20,55,54,65,7,60,98,16,97,5,58,5,32,65,36,17,13,89,5,15,62,66,23,32,70,40,98,99,30,80,100,46,43,44,17,2,51,100,61,77,67,19,99,50,95,25,79,73,98,16,65,64,57,96,31,1,76,79,54,45,19,31,5,35,22,1,82,70,17,89,51,8,15,39,76,86,50,59,87,30,40,43,48,79,82,91,72,79,55,64,86,29,30,98,54,30,10,56,5,16,25,29,79,69,8,70,55,94,37,43,93,77,30,26,27,29,95,54,80,88,18,76,80,70,32,67,28,80,88,6,55,5,21,74,15,44,3,6,81,32,62,74,14,3,77,52,79,66,41,93,27,43,35,58,60,77,33,72,25,55,20,76,56,64,23,18,61,77,6,92,48,38,60,52,27,59,27,5,57,37,8,83,17,73,45,25,22,21,21,85,75,26,63,64,63,68,99,73,91,56,91,98,40,12,45,63,89,20,35,91,49,80,90,68,26,62,24,9,57,92,23,71,42,2,32,33,2,14,33,33,46,5,42,48,56,86,77,81,53,85,22,53,21,52,81,25,55,49,23,67,34,23,48,95,82,81,94,42,95,55,38,69,72,83,100,51,79,42,80,32,36,80,60,11,64,95,4,32,21,79,92,7,34,91,96,51,49,17,92,14,15,25,88,75,88,34,14,50,7,90,61,35,59,79,23,95,98,78,73,88,13,34,95,92,49,63,25,36,2,47,34,51,45,93,61,2,45,14,24,41,14,100,97,99,99,82,41,11,74,85
48,57,82,17,66,83,79,39,28,5,82,1,27,40,67,19,55,49,57,70,21,80,79,26,1,24,56,28,45,77,72,7,69,93,62,33,82,47,60,65,60,16,27,30,46,19,65,58,10,77,99,49,94,90,93,35,10,71,55,30,75,56,14,85,19,90,1,47,53,14,96,22,52,84,69,45,73,38,77,46,38,52,63,69,8,73,63,70,86,81,15,4,44,20,1,96,90,0,49,17,52,100,76,46,10,81,71,93,22,19,9,21,89,42,60,64,89,70,67,13,12,71,60,62,100,55,63,90,41,53,84,99,53,26,35,17,54,56,99,4,7,24,23,66,52,31,1,71,66,12,66,14,19,14,55,33,26,53,89,21,58,18,17,53,82,15,37,42,75,45,34,5,13,62,51,37,74,3,19,68,21,70,27,70,10,57,25,9,93,47,56,37,42,19,100,78,47,3,79,98,17,80,18,86,64,18,67,60,68,37,99,59,32,51,82,74,41,91,66,83,41,6,9,98,18,34,22,92,21,41,36,97,96,14,18,22,44,52,70,12,85,73,46,49,34,73,60,2,57,81,89,21,91,62,82,33,31,27,81,41,97,17,57,51,90,86,28,74,59,65,42,16,59,40,94,21,49,36,51,58,59,14,76,37,94,2,23,63,77,89,69,93,81,52,70,17,1,29,8,56,37,99,13,89,54,61,43,85,66,45,7,89,52,18,97,3,41,96,19,84,53,1,96,14,20,44,95,48,18,34,91,94,37,14,48,48,32,63,88,38,26,50,14,92,70,99,6,46,22,33,81,78,60,20,8,84,98,60,53,81,6,75,69,86,23,79,91,2,35,86,7,36,20,7,63,77,63,42,19,44,60,58,61,29,68,61,70,21,15,20,55,70,38,60,21,49,92,38,35,30,3,66,71,14,75,21,35,57,1,83,31,65,89,16,61,67,27,48,44,1,46,69,1,15,92,64,31,10,99,22,36,3,15,65,77,6,67,25,68,86,57,87,15,16,82,28,60,4,94,83,66,33,66,34,56,96,47,25,92,96,20,96,14,36,21,64,70,8,35,6,20,59,90,96,10,78,29,82,47,100,70,82,75,91,72,68,30,97,7,42,42,32,23,94,58,77,34,9,75,81
12,88,67,18,39,38,65,18,73,75,34,82,96,88,7,41,46,8,91,39,26,95,64,88,20,34,29,48,2,99,38,34,44,24,45,24,94,26,18,4,56,75,72,51,16,66,80,67,59,12,1,81,14,2,78,89,75,79,73,40,81,21,43,85,86,95,40,35,16,41,53,57,46,1,5,97,51,6,67,93,56,33,87,24,78,71,8,75,17,16,80,57,78,96,58,54,52,49,0,93,22,15,48,12,98,82,88,30,73,51,56,1,8,52,55,1,89,42,52,14,77,58,28,47,43,8,46,16,40,96,78,87,5,31,59,73,57,78,66,19,62,65,71,85,28,9,13,14,8,63,60,88,2,99,4,76,98,22,9,35,1,85,21,6,51,5,17,22,85,5,58,5,27,20,99,97,58,7,94,18,84,7,49,56,15,5,7,30,62,78,64,32,1,13,100,77,71,72,14,25,28,11,85,72,89,36,45,53,57,22,73,62,86,23,75,44,81,4,59,19,70,12,31,33,81,67,76,31,56,4,4,59,94,75,37,82,47,43,61,40,83,35,38,40,50,48,45,88,61,76,17,53,24,94,65,18,8,95,29,54,66,10,77,66,80,4,44,94,80,7,72,90,14,62,94,93,39,70,23,2,1,31,95,36,37,56,7,14,1,68,49,71,87,23,60,33,74,51,10,52,17,91,23,73,89,35,47,62,90,39,27,31,13,55,22,14,77,28,59,64,54,95,85,65,12,85,2,10,69,40,92,94,98,13,59,86,52,12,45,36,2,74,11,39,93,72,32,73,41,75,32,96,95,70,62,50,63,18,32,62,57,14,68,74,55,32,9,79,94,45,6,99,34,60,23,97,38,89,67,43,66,27,82,64,17,85,71,77,100,78,52,40,100,61,38,19,66,98,48,80,45,61,20,82,77,95,96,57,88,30,16,4,67,90,24,60,49,97,16,80,9,91,3,7,72,11,39,61,98,27,5,1,13,69,66,46,74,67,15,45,16,14,57,64,84,90,20,89,80,85,26,40,100,44,56,54,21,90,59,35,56,9,40,12,97,8,82,88,28,86,11,43,86,34,5,87,16,27,28,54,30,51,30,57,42,79,74,84,57,2,69,37,82,35,63,3,52,22,25,31
57,82,8,90,27,71,40,14,60,85,49,32,38,33,32,52,33,3,81,19,86,32,97,55,61,88,95,43,1,74,5,42,44,67,34,18,34,58,28,42,15,17,1,38,94,99,27,82,30,31,61,65,17,87,41,42,90,85,11,19,77,87,45,94,16,40,99,50,49,27,73,44,72,37,37,21,90,24,6,63,23,4,41,42,96,85,55,1,90,100,60,81,90,52,55,32,85,17,93,0,6,55,15,73,94,69,99,56,91,29,75,10,40,20,59,1,17,33,38,46,89,50,2,61,11,95,72,9,11,17,45,7,32,9,3,53,39,49,78,7,45,68,61,26,92,55,59,11,55,21,28,10,16,69,69,71,99,60,31,17,37,75,27,79,49,18,46,76,45,66,100,46,30,87,14,50,23,3,31,49,36,31,82,53,82,88,28,6,46,19,63,89,46,50,74,46,12,57,69,4,95,76,32,25,15,26,98,49,43,7,12,8,96,61,19,32,42,65,66,94,48,37,69,78,95,59,64,71,71,28,57,6,32,81,2,100,58,40,54,99,89,73,77,24,98,39,87,75,66,87,24,23,69,74,37,31,70,64,18,46,34,5,63,99,98,57,99,56,46,67,9,73,50,69,60,82,89,98,83,51,86,25,8,40,30,81,65,2,27,96,21,80,29,59,21,27,72,94,12,15,75,82,73,3,88,10,18,36,49,1,38,29,37,61,12,10,69,66,51,26,4,95,46,76,99,28,88,14,75,24,17,38,32,86,19,82,98,93,52,6,98,23,63,99,7,39,60,52,57,91,10,27,22,41,94,37,2,60,21,67,45,17,89,52,58,73,98,93,4,11,96,86,55,97,67,87,78,49,53,69,28,33,90,15,23,93,9,37,27,35,25,69,12,63,7,48,65,99,73,82,18,21,92,15,17,59,4,21,3,50,12,43,57,72,97,48,11,55,51,63,12,9,7,26,65,9,52,63,13,94,1,67,98,69,43,76,63,69,44,4,86,47,54,13,75,80,17,93,10,64,7,47,71,95,37,36,16,2,9,73,90,96,59,87,85,55,92,89,16,16,48,87,72,45,42,85,61,36,32,29,35,77,59,50,35,25,46,56,44,33,45,70,67,46,38,22,60,67,74,70
85,94,46,33,91,85,76,65,85,15,6,17,72,93,15,57,6,83,52,11,83,46,60,40,64,71,47,15,83,79,42,51,20,76,5,27,11,40,70,64,81,82,96,79,82,51,55,79,32,26,31,56,72,46,9,45,47,17,90,98,32,82,93,56,23,19,16,99,36,65,46,54,5,50,47,48,12,81,39,88,13,78,40,76,4,70,90,7,18,68,90,37,93,66,87,8,51,52,22,6,0,7,39,78,39,18,27,97,96,50,44,7,37,77,24,20,25,68,68,74,97,55,34,48,11,47,19,15,14,30,1,71,9,61,8,10,43,48,13,65,39,7,64,28,63,84,84,84,90,4,67,87,50,85,77,90,1,60,98,41,48,14,53,54,6,58,4,53,34,55,45,37,21,93,46,27,85,65,91,77,79,84,90,2,11,43,53,63,44,4,52,86,56,65,76,67,42,60,75,40,44,10,19,13,16,88,82,31,88,67,79,53,32,18,37,72,32,49,82,92,93,8,94,32,7,37,93,86,93,47,23,15,12,12,89,63,95,69,24,86,25,12,44,57,64,99,58,35,50,91,39,27,30,98,84,11,63,2,51,95,65,80,13,32,56,34,98,55,88,41,46,64,48,1,4,19,28,8,91,28,6,62,75,24,51,71,12,29,66,38,5,7,85,65,71,94,62,48,53,98,81,8,68,65,67,97,88,30,85,37,75,49,9,52,100,4,16,26,83,25,99,92,95,19,86,10,100,31,74,95,28,56,69,10,35,81,95,31,98,62,73,100,50,87,63,2,91,76,9,91,88,42,48,45,79,100,8,95,56,22,47,90,25,89,73,44,1,76,6,21,17,64,6,83,24,98,27,71,38,1,99,21,59,56,77,89,16,93,17,50,57,20,64,92,11,40,29,33,98,91,100,50,9,82,3,93,32,44,70,74,66,6,99,93,4,78,21,56,20,91,21,31,63,25,21,2,19,2,64,12,60,7,59,69,63,26,82,26,18,35,69,100,97,12,57,74,66,54,4,98,62,55,89,12,22,55,1,94,90,94,62,41,92,17,71,22,43,4,58,47,66,57,73,31,57,3,60,30,32,69,34,94,90,17,20,39,38,92,4,30,56,83,82,18,3,37,60,10,32,65
66,29,71,29,60,36,27,18,14,6,99,92,75,47,58,35,18,7,64,24,24,19,93,53,98,32,50,19,62,50,29,74,66,72,34,23,30,73,22,98,27,82,33,84,86,79,61,69,96,5,94,55,3,84,41,69,86,72,53,19,40,74,38,9,50,94,31,44,70,70,89,77,24,95,98,45,50,99,58,88,12,43,27,87,91,63,72,23,99,52,81,23,9,54,88,55,16,100,15,55,7,0,9,14,65,77,93,51,95,12,78,10,46,7,22,12,40,44,93,86,97,50,84,69,72,82,64,1,100,91,38,74,33,61,16,14,89,2,11,2,29,95,73,35,35,76,64,76,61,15,77,35,68,64,99,28,24,75,19,44,5,27,61,12,20,53,74,52,72,97,4,82,99,90,15,61,6,96,66,32,14,96,10,79,57,16,8,90,28,88,16,21,31,22,56,8,29,75,86,63,55,22,79,63,59,99,28,8,71,53,52,34,7,97,97,53,60,87,27,51,16,84,56,61,53,8,80,21,45,92,97,59,35,61,65,5,35,24,21,19,75,35,44,36,93,37,41,24,22,6,83,66,51,54,41,39,40,82,98,16,84,94,53,9,19,5,31,82,32,96,87,5,54,13,74,97,75,90,36,94,16,3,99,70,99,67,29,12,15,21,92,57,79,66,15,41,44,74,73,99,65,93,88,10,88,41,67,36,92,18,33,81,91,30,45,8,72,62,66,75,77,74,30,80,18,39,3,68,3,19,62,67,32,64,91,84,53,78,93,10,28,91,56,65,32,6,31,35,83,86,93,78,64,96,42,59,64,16,63,70,27,76,45,54,54,55,9,59,34,3,30,20,74,63,31,87,52,58,54,91,56,15,72,86,48,39,77,89,63,81,77,95,9,85,86,74,22,80,74,4,15,2,96,23,18,74,7,77,12,83,22,38,93,83,42,19,27,36,88,8,65,7,7,26,75,32,100,83,48,90,46,38,77,82,65,91,63,32,31,35,34,39,34,25,75,85,19,92,89,18,93,71,4,21,40,69,64,61,3,49,93,91,19,51,19,27,1,13,50,57,8,4,50,78,80,64,74,45,59,60,43,62,34,84,86,90,42,34,86,62,8,72,75,19,12,39,1,3,68,91
14,31,53,12,3,55,37,59,85,33,5,51,9,48,63,78,89,57,69,68,86,88,4,33,3,58,98,30,41,7,85,95,71,5,25,71,95,19,12,75,91,72,82,45,58,53,96,91,97,68,57,58,71,42,90,94,62,88,77,65,1,52,51,53,27,95,61,69,95,1,55,49,93,49,13,5,21,9,6,53,3,12,42,26,86,90,48,35,66,1,66,16,64,36,53,97,34,76,48,15,39,9,0,42,17,59,70,29,6,40,63,2,6,24,10,71,14,42,100,52,15,28,20,74,75,96,17,39,76,94,35,26,16,27,57,2,100,18,65,8,16,31,25,37,100,13,36,67,51,27,50,55,14,35,87,72,67,81,44,52,68,24,32,64,52,11,65,27,65,60,22,52,54,50,95,97,68,71,32,39,27,56,5,87,88,91,48,43,81,34,51,57,2,76,59,24,3,14,55,30,100,59,36,14,18,59,63,77,24,70,41,79,63,41,74,18,18,94,88,10,37,3,47,45,19,13,24,85,64,97,15,36,39,28,50,17,6,37,90,36,89,44,42,28,35,91,39,94,81,35,64,18,21,91,24,11,26,29,76,20,59,22,33,71,1,53,25,13,67,64,13,51,23,79,75,10,78,11,53,30,4,88,86,58,47,87,64,74,57,48,9,77,49,5,53,79,69,6,95,57,39,46,63,37,2,78,84,13,89,25,46,54,83,36,51,27,74,91,25,35,7,34,56,59,95,29,4,13,21,3,83,16,4,56,64,24,22,16,81,76,45,75,23,62,70,83,13,26,90,72,89,48,44,10,54,66,2,54,79,4,26,48,62,69,77,79,31,17,33,58,58,55,9,50,44,1,70,21,52,8,52,95,3,75,31,92,94,39,64,83,72,33,5,82,32,16,52,33,15,28,4,26,72,90,29,47,7,90,69,29,69,3,80,93,91,33,100,77,89,22,30,13,22,40,92,64,23,87,68,79,37,79,9,58,19,47,11,54,80,76,90,12,66,15,42,85,55,44,90,88,43,29,12,48,31,94,46,83,70,86,97,56,14,27,76,19,67,100,86,31,53,68,71,97,100,78,26,85,98,34,18,57,37,23,26,18,34,32,13,68,11,78,12,14,45,60,4,47,46,2
100,41,69,82,38,2,87,5,52,54,20,95,63,40,30,59,90,1,71,12,11,100,64,99,5,92,90,81,16,45,51,20,53,68,80,2,58,77,24,24,9,43,19,55,98,53,12,60,40,49,89,52,19,14,67,16,23,17,22,98,59,42,21,26,47,3,66,43,18,87,7,94,22,35,13,72,88,77,58,17,8,93,8,63,2,45,85,51,93,66,70,29,11,86,18,39,58,46,12,73,78,14,42,0,23,49,89,92,1,13,75,23,25,19,65,42,88,45,12,73,77,43,85,96,89,11,59,99,29,49,65,6,34,41,9,66,29,68,96,31,50,4,90,46,53,16,25,56,53,98,24,29,59,97,75,50,27,76,42,47,76,75,56,28,37,20,66,23,76,51,59,37,87,37,31,30,82,13,34,9,35,51,55,44,70,23,63,81,68,55,2,86,29,70,55,41,9,53,40,55,56,4,7,48,6,42,68,11,26,78,87,17,69,65,58,44,10,5,37,26,43,6,89,87,17,21,27,47,88,48,69,63,64,88,22,94,21,57,92,35,22,93,15,14,12,16,60,36,11,71,39,14,12,33,90,9,40,67,59,81,20,84,35,9,74,58,62,34,66,87,100,57,14,100,35,45,97,40,34,53,1,72,12,12,84,5,25,78,7,5,87,42,18,17,16,67,27,74,21,93,60,76,12,49,64,37,75,18,31,75,93,25,91,83,43,99,28,53,26,25,65,91,74,21,44,53,31,25,59,80,71,58,2,1,45,30,55,9,64,74,3,95,68,77,73,64,2,89,97,36,64,15,17,13,51,94,55,96,44,90,52,20,95,20,45,19,70,81,95,94,15,58,12,93,72,86,75,4,46,64,27,61,71,75,52,100,4,15,60,53,44,43,57,9,75,21,3,39,16,67,95,23,68,98,98,56,47,60,7,46,40,49,83,20,18,6,64,29,78,49,47,94,59,62,17,4,42,54,72,68,61,86,77,4,79,66,47,100,10,95,1,82,22,37,28,50,35,30,28,33,91,57,81,77,92,21,18,45,3,66,13,63,20,81,13,91,38,49,75,51,33,53,42,1,91,94,54,57,80,32,1,41,70,31,42,31,97,61,83,19,80,62,6,29,29,95,24,58,29,4
